href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1819,english512,female,"['kansas,', 'usa']",english,['none'],"['54,', 'female', '']",0.0,naturalistic,['usa'],54.0,  54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1856,english513,female,"['toro,', 'panama']",english,"['spanish', '']","['52,', 'female', '']",0.0,naturalistic,"['panama,', 'usa']",52.0,  52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1872,english514,male,"['ohio,', 'usa']",english,['none'],"['57,', 'male', '']",0.0,naturalistic,['usa'],57.0,  57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1873,english515,female,"['ohio,', 'usa']",english,['none'],"['55,', 'female', '']",0.0,naturalistic,['usa'],55.0,  55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1875,english516,female,"['texas,', 'usa']",english,"['french', 'japanese', 'mandarin', 'german', '']","['32,', 'female', '']",0.0,naturalistic,['usa'],32.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1876,english517,male,"['colorado,', 'usa']",english,"['spanish', '']","['33,', 'male', '']",0.0,naturalistic,['usa'],33.0,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1878,english518,male,"['meath,', 'ireland']",english,"['irish', '']","['24,', 'male', '']",0.0,naturalistic,['ireland'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1882,english519,female,"['karachi,', 'pakistan']",english,"['urdu', 'german', '']","['18,', 'female', '']",1.0,naturalistic,"['canada,', 'usa']",16.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1884,english520,female,"['minnesota,', 'usa']",english,"['mandarin', 'spanish', '']","['47,', 'female', '']",0.0,naturalistic,['usa'],47.0,  47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1886,english521,female,"['maryland,', 'usa']",english,"['spanish', '']","['25,', 'female', '']",0.0,naturalistic,['usa'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1887,english522,female,"['york,', 'usa']",english,['none'],"['22,', 'female', '']",0.0,naturalistic,['usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1888,english523,female,"['wisconsin,', 'usa']",english,"['arabic', 'french', '']","['18,', 'female', '']",0.0,naturalistic,['usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1890,english524,male,"['illinois,', 'usa']",english,['none'],"['19,', 'male', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1893,english525,female,"['york,', 'usa']",english,['none'],"['18,', 'female', '']",0.0,naturalistic,['usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1895,english526,male,"['virginia,', 'usa']",english,['none'],"['20,', 'male', '']",0.0,naturalistic,['usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1907,english527,female,"['pennsylvania,', 'usa']",english,"['italian', '']","['25,', 'female', '']",0.0,naturalistic,['usa'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1908,english528,female,"['wisconsin,', 'usa']",english,"['arabic', 'farsi', 'swahili', 'spanish', '']","['52,', 'female', '']",0.0,naturalistic,['usa'],52.0,  52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1925,english529,female,"['vermont,', 'usa']",english,"['french', 'spanish', '']","['29,', 'female', '']",0.0,naturalistic,['usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1926,english530,female,"['michigan,', 'usa']",english,"['german', '']","['50,', 'female', '']",0.0,naturalistic,['usa'],35.0,  50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1928,english531,female,"['virginia,', 'usa']",english,"['japanese', 'french', 'german', '']","['29,', 'female', '']",0.0,naturalistic,['usa'],26.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1933,english532,female,"['connecticut,', 'usa']",english,['none'],"['23,', 'female', '']",0.0,naturalistic,['usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1934,english533,female,"['virginia,', 'usa']",english,"['spanish', '']","['38,', 'female', '']",0.0,naturalistic,['usa'],38.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1951,english534,female,"['york,', 'usa']",english,['none'],"['29,', 'female', '']",0.0,naturalistic,['usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1955,english535,female,"['massachusetts,', 'usa']",english,['none'],"['22,', 'female', '']",0.0,naturalistic,['usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1956,english536,female,"['virginia,', 'usa']",english,"['hebrew', 'spanish', '']","['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1957,english537,female,"['virginia,', 'usa']",english,"['spanish', '']","['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1958,english538,female,"['virginia,', 'usa']",english,"['french', 'american', 'sign', 'language', '']","['20,', 'female', '']",0.0,naturalistic,['usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1959,english539,female,"['california,', 'usa']",english,['none'],"['19,', 'female', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1960,english540,female,"['virginia,', 'usa']",english,"['japanese', '']","['18,', 'female', '']",0.0,naturalistic,['usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1961,english541,female,"['florida,', 'usa']",english,['none'],"['27,', 'female', '']",0.0,naturalistic,['usa'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1962,english542,male,"['ontario,', 'canada']",english,"['french', '']","['60,', 'male', '']",0.0,naturalistic,"['canada,', 'usa']",55.0,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1969,english543,female,"['columbia,', 'canada']",english,"['french', 'japanese', '']","['39,', 'female', '']",0.0,naturalistic,"['canada,', 'usa,', 'uk,', 'cayman', 'islands']",36.0,  39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1970,english544,male,"['hampshire,', 'usa']",english,"['spanish', '']","['31,', 'male', '']",0.0,naturalistic,['usa'],31.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1995,english545,male,"['virginia,', 'usa']",english,['none'],"['56,', 'male', '']",0.0,naturalistic,['usa'],56.0,  56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1996,english546,female,"['virginia,', 'usa']",english,['none'],"['43,', 'female', '']",0.0,naturalistic,['usa'],43.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1997,english547,male,"['virginia,', 'usa']",english,['none'],"['63,', 'male', '']",0.0,naturalistic,['usa'],63.0,  63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2003,english548,male,"['dublin,', 'ireland']",english,"['irish', '']","['61,', 'male', '']",0.0,naturalistic,['ireland'],61.0,  61
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2012,english549,female,"['exminister,', 'uk']",english,"['french', 'arabic', '']","['19,', 'female', '']",0.0,naturalistic,"['uk,', 'usa']",17.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2028,english550,male,"['virginia,', 'usa']",english,['none'],"['82,', 'male', '']",0.0,naturalistic,['usa'],82.0,  82
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2029,english551,female,"['virginia,', 'usa']",english,['none'],"['81,', 'female', '']",0.0,naturalistic,['usa'],81.0,  81
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2043,english552,female,"['maryland,', 'usa']",english,"['french', 'italian', '']","['23,', 'female', '']",0.0,naturalistic,['USA'],20.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2046,english553,male,"['tennessee,', 'usa']",english,"['spanish', '']","['21,', 'male', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2047,english554,female,"['illinois,', 'usa']",english,"['spanish', '']","['22,', 'female', '']",0.0,naturalistic,['usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2049,english555,male,"['york,', 'usa']",english,"['yiddish', 'spanish', '']","['90,', 'male', '']",0.0,naturalistic,['usa'],90.0,  90
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2050,english556,female,"['york,', 'usa']",english,"['yiddish', '']","['84,', 'female', '']",0.0,naturalistic,['usa'],84.0,  84
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2053,english557,female,"['arab', 'emirates']",english,"['tamil', 'hindi', 'arabic', '']","['25,', 'female', '']",2.0,naturalistic,['usa'],6.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2055,english558,male,"['york,', 'usa']",english,['none'],"['23,', 'male', '']",0.0,naturalistic,['usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2056,english559,female,"['virginia,', 'usa']",english,"['spanish', '']","['19,', 'female', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2059,english560,female,"['connecticut,', 'usa']",english,"['spanish', '']","['22,', 'female', '']",0.0,naturalistic,['usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2060,english561,female,"['virginia,', 'usa']",english,"['spanish', '']","['20,', 'female', '']",0.0,naturalistic,['usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2061,english562,female,"['carolina,', 'usa']",english,"['german', 'french', '']","['30,', 'female', '']",0.0,naturalistic,['usa'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2074,english563,male,"['virginia,', 'usa']",english,['none'],"['32,', 'male', '']",0.0,naturalistic,['usa'],32.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2077,english564,male,"['wyoming,', 'usa']",english,['none'],"['52,', 'male', '']",0.0,naturalistic,['usa'],52.0,  52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2080,english565,female,"['oregon,', 'usa']",english,"['german', '']","['27,', 'female', '']",0.0,naturalistic,['usa'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2081,english566,male,"['england,', 'uk']",english,['none'],"['22,', 'male', '']",0.0,naturalistic,['uk'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2101,english567,male,"['york,', 'usa']",english,"['spanish', 'french', 'japanese', '']","['24,', 'male', '']",0.0,naturalistic,['usa'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2103,english568,female,"['florida,', 'usa']",english,['none'],"['86,', 'female', '']",0.0,naturalistic,['usa'],86.0,  86
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2104,english569,male,"['sydney,', 'australia']",english,"['russian', '']","['24,', 'male', '']",0.0,naturalistic,['australia'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2106,english570,female,"['ohio,', 'usa']",english,"['spanish', 'russian', '']","['42,', 'female', '']",0.0,naturalistic,['usa'],42.0,  42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2113,english571,male,"['dc,', 'usa']",english,"['korean', '']","['39,', 'male', '']",0.0,naturalistic,['usa'],39.0,  39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2121,english572,male,"['texas,', 'usa']",english,"['german', 'azerbaijani', 'french', '']","['51,', 'male', '']",0.0,naturalistic,"['usa,', 'uk']",48.0,  51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2124,english573,male,"['ohio,', 'usa']",english,"['german', 'french', 'italian', 'spanish', 'mandarin', '']","['46,', 'male', '']",0.0,naturalistic,['usa'],46.0,  46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2162,english574,female,"['ontario,', 'canada']",english,"['cantonese', 'korean', '']","['26,', 'female', '']",0.0,naturalistic,['canada'],23.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2165,english575,male,"['virginia,', 'usa']",english,"['japanese', '']","['24,', 'male', '']",0.0,naturalistic,['usa'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2167,english576,female,"['dc,', 'usa']",english,"['french', 'italian', '']","['63,', 'female', '']",0.0,naturalistic,['usa'],63.0,  63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2170,english577,female,"['california,', 'usa']",english,['none'],"['38,', 'female', '']",0.0,naturalistic,['usa'],38.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2171,english578,male,"['lancashire,', 'uk']",english,"['french', '']","['60,', 'male', '']",0.0,naturalistic,"['uk,', 'canada,', 'usa']",60.0,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2172,english579,male,"['adelaide,', 'australia']",english,['none'],"['22,', 'male', '']",0.0,naturalistic,['australia'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2185,english580,male,"['york,', 'usa']",english,"['japanese', '']","['21,', 'male', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2186,english581,female,"['ontario,', 'canada']",english,['none'],"['62,', 'female', '']",0.0,naturalistic,"['canada,', 'uk']",62.0,  62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2187,english582,male,"['scotland,', 'uk']",english,['none'],"['60,', 'male', '']",0.0,naturalistic,['uk'],60.0,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2195,english583,male,"['england,', 'uk']",english,['none'],"['72,', 'male', '']",0.0,naturalistic,['uk'],72.0,  72
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2197,english584,male,"['california,', 'usa']",english,['none'],"['27,', 'male', '']",0.0,naturalistic,['usa'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2207,english585,female,"['virginia,', 'usa']",english,"['spanish', '']","['26,', 'female', '']",0.0,naturalistic,['usa'],26.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2221,english586,female,"['virginia,', 'usa']",english,"['spanish', '']","['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2225,english587,female,"['pennsylvania,', 'usa']",english,"['spanish', '']","['27,', 'female', '']",0.0,naturalisstic,['usa'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2361,english588,female,"['virginia,', 'usa']",english,"['urdu', 'french', '']","['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2362,english589,male,"['gloucester,', 'uk']",english,"['french', 'spanish', 'italian', 'portuguese', '']","['48,', 'male', '']",0.0,naturalistic,['uk'],21.0,  48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2374,english590,female,"['florida,', 'usa']",english,['none'],"['19,', 'female', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2375,english591,female,"['colorado,', 'usa']",english,['none'],"['20,', 'female', '']",0.0,naturalistic,['usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2376,english592,female,"['florida,', 'usa']",english,['none'],"['29,', 'female', '']",0.0,naturalistic,['usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2377,english593,female,"['massachusetts,', 'usa']",english,"['spanish', 'french', '']","['24,', 'female', '']",0.0,naturalistic,['usa'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2378,english594,female,"['virginia,', 'usa']",english,"['french', 'german', 'mandarin', '']","['20,', 'female', '']",0.0,naturalistic,['usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2379,english595,female,"['virginia,', 'usa']",english,"['spanish', '']","['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2380,english596,female,"['maryland,', 'usa']",english,"['spanish', 'french', '']","['22,', 'female', '']",0.0,naturalistic,['usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2381,english597,male,"['virginia,', 'usa']",english,"['spanish', '']","['26,', 'male', '']",0.0,naturalistic,['usa'],26.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2382,english598,male,"['dakota,', 'usa']",english,"['spanish', 'french', '']","['29,', 'male', '']",0.0,naturalistic,['usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2383,english599,female,"['virginia,', 'usa']",english,"['urdu', 'punjabi', '']","['20,', 'female', '']",1.0,naturalistic,['usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2385,english600,female,"['oregon,', 'usa']",english,['none'],"['32,', 'female', '']",0.0,naturalistic,['usa'],28.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2404,english601,male,"['virginia,', 'usa']",english,['none'],"['49,', 'male', '']",0.0,naturalistic,['usa'],49.0,  49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2405,english602,female,"['york,', 'usa']",english,['none'],"['41,', 'female', '']",0.0,naturalistic,['usa'],41.0,  41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2428,english603,male,"['california,', 'usa']",english,"['mandarin', 'taiwanese', '']","['18,', 'male', '']",0.0,naturalistic,['usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2438,english604,female,"['queensland,', 'australia']",english,"['japanese', '']","['21,', 'female', '']",0.0,naturalistic,['australia'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2439,english605,male,"['queensland,', 'australia']",english,"['french', 'spanish', 'japanese', 'german', '']","['25,', 'male', '']",0.0,naturalistic,['australia'],21.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2440,english606,female,"['southport,', 'australia']",english,"['japanese', 'maori', '']","['19,', 'female', '']",0.0,naturalistic,['australia'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2441,english607,female,"['wales,', 'australia']",english,"['spanish', '']","['25,', 'female', '']",0.0,naturalistic,['australia'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2442,english608,male,"['queensland,', 'australia']",english,"['russian', 'japanese', '']","['18,', 'male', '']",0.0,naturalistic,['australia'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2443,english609,female,"['wales,', 'australia']",english,"['korean', 'mandarin', 'russian', '']","['20,', 'female', '']",0.0,naturalistic,['australia'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2444,english610,female,"['queensland,', 'australia']",english,"['japanese', '']","['20,', 'female', '']",0.0,naturalistic,['australia'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2445,english611,male,"['queensland,', 'australia']",english,"['japanese', '']","['19,', 'male', '']",0.0,naturalistic,['ausstralia'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2533,english612,male,"['england,', 'uk']",english,['none'],"['20,', 'male', '']",0.0,naturalistic,['uk'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2570,english613,male,"['melbourne,', 'australia']",english,"['arabic', '']","['24,', 'male', '']",0.0,naturalistic,['australia'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2606,english614,female,"['florida,', 'usa']",english,['none'],"['93,', 'female', '']",0.0,naturalistic,['usa'],93.0,  93
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2613,english615,male,"['dublin,', 'ireland']",english,"['french', 'danish', '']","['20,', 'male', '']",0.0,naturalistic,['ireland'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2619,english616,male,"['indiana,', 'usa']",english,"['german', '']","['23,', 'male', '']",0.0,naturalistic,['usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2630,english617,female,"['kingston,', 'jamaica']",english,['none'],"['34,', 'female', '']",0.0,naturalistic,['jamaica'],34.0,  34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2674,english618,male,"['california,', 'usa']",english,"['swedish', 'spanish', 'french', 'hebrew', '']","['58,', 'male', '']",0.0,naturalistic,['usa'],36.0,  58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2724,english619,male,"['tennessee,', 'usa']",english,['none'],"['21,', 'male', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2735,english620,male,"['scotland,', 'uk']",english,['none'],"['55,', 'male', '']",0.0,naturalistic,"['uk,', 'usa']",55.0,  55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2793,english621,female,"['pennsylvania,', 'usa']",english,"['french', '']","['19,', 'female', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2799,english622,female,"['minnesota,', 'usa']",english,"['arabic', 'french', '']","['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2803,english623,male,"['indiana,', 'usa']",english,"['german', '']","['19,', 'male', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2804,english624,male,"['columbia,', 'usa']",english,['none'],"['18,', 'male', '']",0.0,naturalistic,['usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2805,english625,male,"['minnesota,', 'usa']",english,"['japanese', 'asl', 'japanese', 'sign', 'language', '']","['20,', 'male', '']",0.0,naturalistic,['usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2806,english626,female,"['indiana,', 'usa']",english,"['german', 'arabic', '']","['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2847,english627,female,"['sydney,', 'australia']",english,['none'],"['18,', 'female', '']",0.0,naturalistic,['australia'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=257,mandarin2,female,"['nanjing,', 'china']",mandarin,"['japanese', '']","['38,', 'female', '']",14.0,academic,['usa'],0.8,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=258,mandarin3,male,"['jilin,', 'china']",mandarin,"['italian', 'german', 'french', '']","['43,', 'male', '']",10.0,academic,['usa'],14.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=259,mandarin4,female,"['shanghai,', 'china']",mandarin,"['japanese', '']","['24,', 'female', '']",6.0,academic,['usa'],1.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=260,mandarin5,female,"['beijing,', 'china']",mandarin,['none'],"['31,', 'female', '']",12.0,academic,['usa'],2.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=261,mandarin6,female,"['sichuan,', 'china']",mandarin,['none'],"['28,', 'female', '']",12.0,academic,['usa'],5.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=262,mandarin7,male,"['california,', 'usa']",mandarin,"['mandarin', '']","['22,', 'male', '']",5.0,naturalistic,['usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=430,mandarin8,male,"['hubei,', 'china']",mandarin,['none'],"['29,', 'male', '']",12.0,academic,['usa'],5.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=451,mandarin9,male,"['shanghai,', 'china']",mandarin,['none'],"['38,', 'male', '']",12.0,academic,['usa'],2.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=491,mandarin10,male,"['beijing,', 'china']",mandarin,['none'],"['19,', 'male', '']",3.0,academic,"['south', 'africa']",3.75,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=607,mandarin11,female,"['kao-hsiung,', 'taiwan']",mandarin,"['cantonese', '']","['53,', 'female', '']",13.0,academic,['usa'],33.0,  53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=623,mandarin12,male,"['singapore,', 'singapore']",mandarin,"['cantonese', 'spanish', 'french', '']","['23,', 'male', '']",1.0,naturalistic,"['singapore,', 'uk']",23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=685,mandarin13,male,"['nantou,', 'taiwan']",mandarin,"['taiwanese', '']","['29,', 'male', '']",13.0,academic,[''],0.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=719,mandarin14,male,"['liaoning,', 'china']",mandarin,['none'],"['49,', 'male', '']",20.0,academic,['usa'],21.0,  49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=746,mandarin15,female,"['tainan,', 'taiwan']",mandarin,"['french', 'swedish', 'japanese', '']","['28,', 'female', '']",11.0,academic,"['new', 'zealand,', 'usa,', 'uk']",4.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=750,mandarin16,male,"['taipei,', 'taiwan']",mandarin,"['taiwanese', 'japanese', '']","['32,', 'male', '']",10.0,academic,['usa'],1.35,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=796,mandarin17,male,"['hubei,', 'china']",mandarin,['none'],"['26,', 'male', '']",13.0,academic,['canada'],2.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=872,mandarin18,female,"['taoyuan,', 'taiwan']",mandarin,"['hakka', '']","['29,', 'female', '']",13.0,academic,[''],0.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=916,mandarin19,male,"['guangxi,', 'china']",mandarin,['none'],"['27,', 'male', '']",13.0,academic,['australia'],0.33,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=931,mandarin20,female,"['tong,', 'taiwan']",mandarin,"['russian', '']","['40,', 'female', '']",12.0,academic,['usa'],5.0,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=984,mandarin21,female,"['sichuan,', 'china']",mandarin,['none'],"['38,', 'female', '']",9.0,academic,['usa'],13.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1019,mandarin22,female,"['hainan,', 'china']",mandarin,"['cantonese', 'taiwanese', '']","['39,', 'female', '']",11.0,academic,['usa'],3.0,  39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1044,mandarin23,female,"['kao-hsiung,', 'taiwan']",mandarin,"['cantonese', 'taiwanese', '']","['46,', 'female', '']",13.0,academic,['usa'],22.0,  46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1089,mandarin24,female,"['shanghai,', 'china']",mandarin,['none'],"['21,', 'female', '']",10.0,academic,[''],0.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1125,mandarin25,female,"['jiangsu,', 'china']",mandarin,"['german', '']","['28,', 'female', '']",13.0,academic,['usa'],0.8,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1141,mandarin26,female,"['sichuan,', 'china']",mandarin,['none'],"['31,', 'female', '']",12.0,academic,['usa'],3.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1154,mandarin27,male,"['sichuan,', 'china']",mandarin,['none'],"['18,', 'male', '']",15.0,academic,['usa'],3.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1447,mandarin28,male,"['shanghai,', 'china']",mandarin,['none'],"['45,', 'male', '']",15.0,academic,['usa'],20.0,  45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1490,mandarin29,male,"['gansu,', 'china']",mandarin,['none'],"['24,', 'male', '']",4.0,academic,[''],0.0,  24
